Model,Scenario,Region,Variable,Unit,Year,Value
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Oil,EJ/yr,2060,0.02531722993
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Oil,EJ/yr,2060,0.000005966540482
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Oil,EJ/yr,2060,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Oil,EJ/yr,2060,0.000005643624502
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2060,48.33492859
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Solar,EJ/yr,2060,22.1351995
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Solar,EJ/yr,2060,7.020860426
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Solar,EJ/yr,2060,4.262779195
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Solar,EJ/yr,2060,0.7552627964
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Solar,EJ/yr,2060,14.16082667
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2060,83.08782944
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Wind,EJ/yr,2060,31.3401753
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Wind,EJ/yr,2060,18.83131588
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Wind,EJ/yr,2060,5.095924678
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Wind,EJ/yr,2060,3.234967018
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Wind,EJ/yr,2060,24.58544657
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Coal,EJ/yr,2070,0.2008605376
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Coal,EJ/yr,2070,0.104644622
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Coal,EJ/yr,2070,0.03787557329
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Coal,EJ/yr,2070,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Coal,EJ/yr,2070,0.01503766208
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Coal,EJ/yr,2070,0.04330268025
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Gas,EJ/yr,2070,16.40691436
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Gas,EJ/yr,2070,0.6705164654
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Gas,EJ/yr,2070,10.19157836
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Gas,EJ/yr,2070,0.5570998958
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Gas,EJ/yr,2070,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Gas,EJ/yr,2070,4.987719644
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Geothermal,EJ/yr,2070,5.413961768
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Geothermal,EJ/yr,2070,0.6542827686
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Geothermal,EJ/yr,2070,0.143768241
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Geothermal,EJ/yr,2070,0.1559372361
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Geothermal,EJ/yr,2070,0.1362734637
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Geothermal,EJ/yr,2070,4.323700059
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Hydro,EJ/yr,2070,35.83765304
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Hydro,EJ/yr,2070,12.14195384
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Hydro,EJ/yr,2070,3.10258976
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Hydro,EJ/yr,2070,7.111008401
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Hydro,EJ/yr,2070,6.952046805
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Hydro,EJ/yr,2070,6.530054235
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2070,126.671681
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Nuclear,EJ/yr,2070,75.27930547
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Nuclear,EJ/yr,2070,21.8520049
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Nuclear,EJ/yr,2070,1.239014878
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Nuclear,EJ/yr,2070,2.589242264
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Nuclear,EJ/yr,2070,25.71211354
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Oil,EJ/yr,2070,0.0000246981084
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Oil,EJ/yr,2070,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Oil,EJ/yr,2070,0.0000246981084
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Oil,EJ/yr,2070,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Oil,EJ/yr,2070,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Oil,EJ/yr,2070,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2070,71.88091089
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Solar,EJ/yr,2070,29.91382109
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Solar,EJ/yr,2070,12.68137855
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Solar,EJ/yr,2070,5.903829118
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Solar,EJ/yr,2070,1.331716927
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Solar,EJ/yr,2070,22.05016521
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2070,121.9032248
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Wind,EJ/yr,2070,40.42565131
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Wind,EJ/yr,2070,31.95149333
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Wind,EJ/yr,2070,7.740999249
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Wind,EJ/yr,2070,5.698126283
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Wind,EJ/yr,2070,36.08695464
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Coal,EJ/yr,2080,0.05787442302
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Coal,EJ/yr,2080,0.0326739828
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Coal,EJ/yr,2080,0.01666946734
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Coal,EJ/yr,2080,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Coal,EJ/yr,2080,0.0003430669049
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Coal,EJ/yr,2080,0.008187905983
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Gas,EJ/yr,2080,2.852679136
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Gas,EJ/yr,2080,0.3150722792
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Gas,EJ/yr,2080,0.8952686744
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Gas,EJ/yr,2080,0.5076196124
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Gas,EJ/yr,2080,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Gas,EJ/yr,2080,1.13471857
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Geothermal,EJ/yr,2080,6.087554233
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Geothermal,EJ/yr,2080,0.8534907122
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Geothermal,EJ/yr,2080,0.142673323
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Geothermal,EJ/yr,2080,0.3655440016
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Geothermal,EJ/yr,2080,0.3039596325
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Geothermal,EJ/yr,2080,4.421886564
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Hydro,EJ/yr,2080,36.85010905
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Hydro,EJ/yr,2080,12.15993158
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Hydro,EJ/yr,2080,3.221810958
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Hydro,EJ/yr,2080,7.380044593
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Hydro,EJ/yr,2080,7.418523416
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Hydro,EJ/yr,2080,6.6697985
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2080,132.6814311
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Nuclear,EJ/yr,2080,77.35005624
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Nuclear,EJ/yr,2080,25.27218989
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Nuclear,EJ/yr,2080,0.7655901715
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Nuclear,EJ/yr,2080,2.444521982
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Nuclear,EJ/yr,2080,26.84907282
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Oil,EJ/yr,2080,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Oil,EJ/yr,2080,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Oil,EJ/yr,2080,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Oil,EJ/yr,2080,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Oil,EJ/yr,2080,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Oil,EJ/yr,2080,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2080,93.04816893
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Solar,EJ/yr,2080,34.97971033
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Solar,EJ/yr,2080,21.51856891
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Solar,EJ/yr,2080,8.23933024
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Solar,EJ/yr,2080,2.270699925
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Solar,EJ/yr,2080,26.03985952
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2080,160.0131848
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Wind,EJ/yr,2080,46.65208569
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Wind,EJ/yr,2080,51.34439326
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Wind,EJ/yr,2080,11.75097305
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Wind,EJ/yr,2080,6.522998589
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Wind,EJ/yr,2080,43.7427342
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Coal,EJ/yr,2090,0.0009120117758
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Coal,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Coal,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Coal,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Coal,EJ/yr,2090,0.0002054067782
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Coal,EJ/yr,2090,0.0007066049976
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Gas,EJ/yr,2090,0.4229720243
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Gas,EJ/yr,2090,0.1830612234
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Gas,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Gas,EJ/yr,2090,0.1486444836
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Gas,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Gas,EJ/yr,2090,0.09126631737
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Geothermal,EJ/yr,2090,6.481858139
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Geothermal,EJ/yr,2090,0.9631966165
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Geothermal,EJ/yr,2090,0.141137741
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Geothermal,EJ/yr,2090,0.6175910203
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Geothermal,EJ/yr,2090,0.3057001671
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Geothermal,EJ/yr,2090,4.454232594
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Hydro,EJ/yr,2090,37.50388904
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Hydro,EJ/yr,2090,12.16781658
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Hydro,EJ/yr,2090,3.290568156
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Hydro,EJ/yr,2090,7.557614826
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Hydro,EJ/yr,2090,7.744016116
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Hydro,EJ/yr,2090,6.743873362
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2090,112.4450147
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Nuclear,EJ/yr,2090,66.85057093
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Nuclear,EJ/yr,2090,24.22465123
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Nuclear,EJ/yr,2090,0.1025879518
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Nuclear,EJ/yr,2090,2.235109051
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Nuclear,EJ/yr,2090,19.03209553
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Oil,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Oil,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Oil,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Oil,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Oil,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Oil,EJ/yr,2090,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2090,123.0348642
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Solar,EJ/yr,2090,40.93310792
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Solar,EJ/yr,2090,35.82120897
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Solar,EJ/yr,2090,13.75021977
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Solar,EJ/yr,2090,3.754141172
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Solar,EJ/yr,2090,28.77618641
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2090,197.5095528
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Wind,EJ/yr,2090,57.39643277
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Wind,EJ/yr,2090,61.59514009
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Wind,EJ/yr,2090,19.02537681
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Wind,EJ/yr,2090,6.667148034
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Wind,EJ/yr,2090,52.82545506
