Model,Scenario,Region,Unit,Year,Value,Enduse,EnergySource
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2090,3.7984,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2090,3.8615,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2090,5.8983,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2090,0.7602,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2090,0.1252,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2090,45.943999999999996,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,13.8616,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,9.6647,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,0.02,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,1.8369,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,6.2586,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,4.6255,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,18.1616,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,6.285,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,0.38299999999999995,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,0.0063,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,1.1259,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,1.0402,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,1.9966,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,0.0334,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2090,14.4229,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,2.309,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,1.2295,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,1.2311,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,0.4352,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,2.0747,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,0.5117,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,4.7365,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,1.1301,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,1.7368,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,0.0013,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,0.3528,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,0.3413,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,0.6553,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,0.0068,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2090,3.0592,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,24.6367,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,13.9761,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,3.7382,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,5.2225,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,13.0778,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,7.6175,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,48.6286,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,21.4951,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,3.7348,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,0.0172,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,2.3311,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,3.5716,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,7.882999999999999,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,7.2083,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,0.6771,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2090,41.4311,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,149.9676,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,98.6513,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,8.5186,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,24.4597,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,75.2405,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,47.7635,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,252.4219,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,67.0479,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,10.6915,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,0.0762,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,11.7776,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,7.9595,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,33.0342,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,5.7487,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,162.7682,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,70.4908,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,47.1003,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,2.1459,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,10.3194,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,35.8132,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,22.0905,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,106.3902,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,20.2114,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,3.5569,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,0.033,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,5.075,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,1.6693,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,12.4835,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,2.7709,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2100,53.4414,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,34.8715,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,27.95,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,0.7436,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,6.5318,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,20.0306,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,12.8702,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,71.4349,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,17.1847,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,0.0958,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,0.02,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,3.4283,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,2.5788,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,8.0287,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,0.8812,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,1.0124,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2100,51.5907,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,15.4452,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,8.888,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,0.019,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,1.9262,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,6.0898,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,4.3906,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,19.8377,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,7.2027,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,0.5126,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,0.0063,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,1.0409,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,0.6986,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,2.3972,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,0.3018,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2100,14.7627,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,2.4221,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,1.1762,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,1.2229,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,0.4604,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,1.8408,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,0.5169,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,4.9379,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,1.1049,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,1.8529,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,0.0013,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,0.2826,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,0.2644,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,0.8857,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,0.0149,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2100,2.9241,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,26.7381,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,13.5369,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,4.3871,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,5.2218,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,11.4661,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,7.8951,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,49.8214,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,21.3439,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,4.6733,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,0.0156,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,1.9507,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,2.7483,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,9.2391,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,9.5139,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,1.6486,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2100,40.0493,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,27.3012,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,32.4348,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,6.2783,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,0.3936,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,40.3962,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,34.5371,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,34.6223,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,27.1562,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,6.5086,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,0.0005,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,13.3544,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,34.6228,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,0.8814,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,97.8818,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,11.9939,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,7.4677,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,2.1688,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,0.1297,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,13.0096,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,21.9569,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,6.8206,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,2.8728,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,1.1326,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,0.0001,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,3.8198,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,18.9156,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,0.1737,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2010,21.118000000000002,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,1.5053,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,5.1615,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,0.2212,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,0.0432,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,4.3295,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,1.4631,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,2.8345,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,2.7044,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,0.2632,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,0.0,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,1.9015,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,10.571,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,0.0402,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,0.0011,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2010,10.2525,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,1.9392,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,3.1041,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,0.0007,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,0.0262,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,2.9156,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,2.8191,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,1.9204,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,0.6646,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,0.0003,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,0.0,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,0.9529,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,1.5888,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,0.016,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2010,8.8164,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,1.1612,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,2.6709,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,2.1999,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,0.0182,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,1.8015,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,0.2335,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,1.0275,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,1.8169,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,2.7039,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,0.0,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,0.2469,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,0.2276,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,0.2137,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2010,2.511,Transportation,Liquids
